industrycode,description,employment,output,employeecompensation,proprietorincome,otherpropertytypeincome,taxonproductionandimports,county
487,Medical and diagnostic laboratories,0,0,0,0,0,0,WA_013
488,Home health care services,11.522228,2510405,54283.563,2323262,-20050.582,5802.9492,WA_013
489,Other ambulatory health care services,0,0,0,0,0,0,WA_013
490,Hospitals,1.2455679,177863.6875,26553.217,41360.883,3606.0544,3710.8589,WA_013
491,Nursing and community care facilities,7.8409767,497871.625,139351.53,84225.414,1676.8035,14102.513,WA_013
492,"Residential mental retardation, mental health, substance abuse and other facilities",0,0,0,0,0,0,WA_013
493,Individual and family services,34.637959,1341643.125,384839.63,528167.88,-40509.406,17701.357,WA_013
494,Child day care services,1.2628497,83209.25,53933.066,2175.1965,11634.057,1145.7422,WA_013
495,"Community food, housing, and other relief services, including rehabilitation services",.78797185,60652.82421875,8750.4004,12009.473,797.30139,883.26349,WA_013
496,Performing arts companies,.186941,14665.9599609375,3223.5273,0,2276.4971,644.11401,WA_013
497,Commercial Sports Except Racing,0,0,0,0,0,0,WA_013
498,Racing and Track Operation,0,0,0,0,0,0,WA_013
499,"Independent artists, writers, and performers",113.8738,3355514.25,0,2599865,0,112303.56,WA_013
500,Promoters of performing arts and sports and agents for public figures,0,0,0,0,0,0,WA_013
501,"Museums, historical sites, zoos, and parks",2.9025013,213620.703125,88265.922,0,15073.807,3040.8813,WA_013
502,Amusement parks and arcades,.22151537,16718.478515625,3941.5691,0,845.71991,7274.1807,WA_013
503,Gambling industries (except casino hotels),6.3306179,748821.9375,80063.047,47336.887,114213.15,164733.78,WA_013
504,Other amusement and recreation industries,46.298447,2251525.75,622044.13,181761.89,-3693.8789,387592.25,WA_013
505,Fitness and recreational sports centers,.24050978,11120.1796875,4207.7388,0,470.18671,2345.1604,WA_013
506,Bowling centers,.24052498,14184.494140625,4207.8223,0,640.15552,3168.3486,WA_013
507,"Hotels and motels, including casino hotels",27.514683,2760532.75,449958.78,146273.14,384220.09,664918.81,WA_013
508,Other accommodations,5.9395933,405504.625,128556.86,79848.031,29607.176,43486.754,WA_013
509,Full-service restaurants,36.079979,2421200,766695.94,63138.41,322701.84,278578.31,WA_013
510,Limited-service restaurants,47.096226,3408831,710915.69,37400.645,311942.13,482779.88,WA_013
511,All other food and drinking places,16.25029,1065696,483700,17684.254,126955.77,103469.06,WA_013
512,"Automotive repair and maintenance, except car washes",10.33322,1043239.25,301197.56,189719.11,-23338.336,254551.89,WA_013
513,Car washes,1.0504676,117321.3203125,19285.188,15189.487,2328.0396,39709.359,WA_013
514,Electronic and precision equipment repair and maintenance,.43411976,45825.49609375,5719.3896,3272.6372,3165.0671,7231.3975,WA_013
515,Commercial and industrial machinery and equipment repair and maintenance,16.962624,2059580.75,526064.31,331424.16,66242.672,301649.03,WA_013
516,Personal and household goods repair and maintenance,.22638924,8465.84375,0,2459.8228,0,2818.0532,WA_013
517,Personal care services,20.00773,591281.6875,28254.127,387334.75,-17833.369,49657.512,WA_013
518,Death care services,0,0,0,0,0,0,WA_013
519,Dry-cleaning and laundry services,0,0,0,0,0,0,WA_013
520,Other personal services,.6022563,13525.998046875,20504.732,2623.1943,-16813.678,1851.8336,WA_013
521,Religious organizations,0,0,0,0,0,0,WA_013
522,"Grantmaking, giving, and social advocacy organizations",0,0,0,0,0,0,WA_013
523,Business and professional associations,2.244962,441929.40625,61557.984,139429.11,39605.746,23837.244,WA_013
524,Labor and civic organizations,6.2901077,704568.5,72724.672,153808.88,121170.07,40883.629,WA_013
525,Private households,18.394831,1782419.25,1782419.3,0,-2.2204460e-10,0,WA_013
526,Postal service,10.020849,831844.75,738037,0,734.96808,0,WA_013
527,Federal electric utilities,0,0,0,0,0,0,WA_013
528,Other federal government enterprises,.10334686,31091.126953125,11249.969,0,6452.4902,-2982.4863,WA_013
529,State government passenger transit,0,0,0,0,0,0,WA_013
530,State government electric utilities,0,0,0,0,0,0,WA_013
531,Other state government enterprises,0,0,0,0,0,0,WA_013
532,Local government passenger transit,0,0,0,0,0,0,WA_013
533,Local government electric utilities,0,0,0,0,0,0,WA_013
534,Other local government enterprises,0,0,0,0,0,0,WA_013
535,* Not an industry (Used and secondhand goods),0,0,0,0,0,0,WA_013
536,* Not an industry (Scrap),0,0,0,0,0,0,WA_013
537,* Not an industry (Rest of world adjustment),0,0,0,0,0,0,WA_013
538,* Not an industry (Noncomparable foreign imports),0,0,0,0,0,0,WA_013
539,"* Employment and payroll of state govt, education",0,0,0,0,0,0,WA_013
540,"* Employment and payroll of state govt, non-education",46.653233,3791450,3247213.3,0,544236.75,0,WA_013
541,"* Employment and payroll of local govt, education",167.64594,11716652,10011887,0,1704765.8,0,WA_013
542,"* Employment and payroll of local govt, non-education",195.66966,15039469,12888971,0,2150498.3,0,WA_013
543,"* Employment and payroll of federal govt, military",10.761367,444010.625,370335.53,0,73675.094,0,WA_013
544,"* Employment and payroll of federal govt, non-military",58.653973,10662526,7083428,0,3579097.8,0,WA_013
1,Oilseed farming,.096033596,75033.5859375,127.13359,68949.789,2540.8882,-884.14899,WA_011
2,Grain farming,2.5598249,640291.75,34114.172,212000.89,126016.23,-267050.94,WA_011
3,Vegetable and melon farming,18.198788,1762111.375,242107.98,219806.02,412859.56,303.79361,WA_011
4,Fruit farming,170.54852,12574815,1183834.4,2210158.8,3616020.3,2681.4956,WA_011
5,Tree nut farming,3.9819524,231267.59375,73637.711,25258.725,121084.31,98.331451,WA_011
6,"Greenhouse, nursery, and floriculture production",50.505695,8273058,1403351.8,625405.19,3046566.3,789.42963,WA_011
7,Tobacco farming,0,0,0,0,0,0,WA_011
8,Cotton farming,0,0,0,0,0,0,WA_011
9,Sugarcane and sugar beet farming,0,0,0,0,0,0,WA_011
10,All other crop farming,2083.4016,31958732,5756191.5,4736966.5,9818531,-502526.41,WA_011
11,"Beef cattle ranching and farming, including feedlots and dual-purpose ranching and farming",76.264198,9919471,84353.844,2012092.1,1667020,469370.91,WA_011
12,Dairy cattle and milk production,24.975168,14516241,320463.66,958804.88,1410927.8,54479.957,WA_011
13,Poultry and egg production,8.871686,9519541,307307.03,90138.266,694627.5,297493.75,WA_011
14,"Animal production, except cattle and poultry and eggs",21.593721,4813901,232131.09,2202525.5,1850488,304292.34,WA_011
15,"Forestry, forest products, and timber tract production",57.937599,4290900,2183267.8,853178.06,-7933.9351,132167.66,WA_011
16,Commercial logging,145.40767,19378580,10427932,4331166.5,-687009.5,434593.16,WA_011
17,Commercial fishing,0,0,0,0,0,0,WA_011
18,Commercial hunting and trapping,9.8926363,1230351.875,0,1029130.8,0,100102.45,WA_011
19,Support activities for agriculture and forestry,295.07193,19324618,18266708,2364130.8,-3908481,379854.69,WA_011
20,Oil and gas extraction,0,0,0,0,0,0,WA_011
21,Coal mining,0,0,0,0,0,0,WA_011
22,"Copper, nickel, lead, and zinc mining",0,0,0,0,0,0,WA_011
23,Iron ore mining,0,0,0,0,0,0,WA_011
24,Gold ore mining,0,0,0,0,0,0,WA_011
25,Silver ore mining,0,0,0,0,0,0,WA_011
26,Uranium-radium-vanadium ore mining,0,0,0,0,0,0,WA_011
27,Other metal ore mining,0,0,0,0,0,0,WA_011
28,Stone mining and quarrying,85.97287,14012682,3170130.8,544.33411,-81948.664,675276.06,WA_011
29,Sand and gravel mining,193.13406,20176652,2870630.3,2170.8486,-29999.697,1284131.1,WA_011
30,"Other clay, ceramic, refractory minerals mining",0,0,0,0,0,0,WA_011
31,"Potash, soda, and borate mineral mining",0,0,0,0,0,0,WA_011
32,Phosphate rock mining,0,0,0,0,0,0,WA_011
33,Other chemical and fertilizer mineral mining,0,0,0,0,0,0,WA_011
34,Other nonmetallic minerals,0,0,0,0,0,0,WA_011
35,Drilling oil and gas wells,0,0,0,0,0,0,WA_011
36,Support activities for oil and gas operations,0,0,0,0,0,0,WA_011
37,Metal mining services,0,0,0,0,0,0,WA_011
38,Other nonmetallic minerals services,0,0,0,0,0,0,WA_011
39,Electric power generation - Hydroelectric,0,0,0,0,0,0,WA_011
40,Electric power generation - Fossil fuel,0,0,0,0,0,0,WA_011
41,Electric power generation - Nuclear,0,0,0,0,0,0,WA_011
42,Electric power generation - Solar,5.0135975,3004733.5,524708.44,0,1485279.8,333245.5,WA_011
43,Electric power generation - Wind,0,0,0,0,0,0,WA_011
44,Electric power generation - Geothermal,0,0,0,0,0,0,WA_011
45,Electric power generation - Biomass,0,0,0,0,0,0,WA_011
46,Electric power generation - All other,0,0,0,0,0,0,WA_011
47,Electric power transmission and distribution,19.113918,23866598,444394.03,-80.653564,1723200.4,6714812.5,WA_011
48,Natural gas distribution,251.62769,170002928,7890614.5,-11754.554,22796676,35468912,WA_011
49,"Water, sewage and other systems",88.167671,19658252,2049600.4,-371.04498,3618511,3901162.3,WA_011
50,Construction of new health care structures,530.98627,83268152,24866302,9094319,15405991,1211815.4,WA_011
51,Construction of new manufacturing structures,875.89453,134737344,41768200,14551457,14892706,1816085.9,WA_011
52,Construction of new power and communication structures,1192.8319,215850304,54628728,20385766,50874252,3641867,WA_011
53,Construction of new educational and vocational structures,1287.3821,178151456,63278216,19123536,28888890,2341098,WA_011
54,Construction of new highways and streets,1055.7251,222597184,51313716,17814702,48972520,3109183.3,WA_011
55,"Construction of new commercial structures, including farm structures",2084.3499,276025824,95523440,35267660,22225798,5873171,WA_011
56,Construction of other new nonresidential structures,2644.217,226231072,123834112,45997840,-68141352,3735337.5,WA_011
57,Construction of new single-family residential structures,3340.8127,505693728,152684560,58626764,87993728,8454890,WA_011
58,Construction of new multifamily residential structures,1031.0247,119734288,47519920,18145568,27830938,1727256.6,WA_011
59,Construction of other new residential structures,2306.4224,477528064,107561040,40051096,70113520,11043999,WA_011
60,Maintenance and repair construction of nonresidential structures,1574.8041,327315008,73297864,27663284,38639796,7253856.5,WA_011
61,Maintenance and repair construction of residential structures,739.16742,161693376,32886666,12467872,21449878,6505004.5,WA_011
62,"Maintenance and repair construction of highways, streets, bridges, and tunnels",568.3526,57518440,26652164,9914931,-11809942,1446476.8,WA_011
63,Dog and cat food manufacturing,0,0,0,0,0,0,WA_011
64,Other animal food manufacturing,17.468887,17957506,1147045.3,74485.797,706998.69,453060.31,WA_011
65,Flour milling,0,0,0,0,0,0,WA_011
66,Rice milling,0,0,0,0,0,0,WA_011
67,Malt manufacturing,88.586838,136077264,7618707.5,65060.848,11989286,849286.06,WA_011
68,Wet corn milling,0,0,0,0,0,0,WA_011
69,Soybean and other oilseed processing,0,0,0,0,0,0,WA_011
70,Fats and oils refining and blending,0,0,0,0,0,0,WA_011
71,Breakfast cereal manufacturing,19.771458,17372438,1923857.4,9248.4189,2502809,97864.328,WA_011
72,Beet sugar manufacturing,0,0,0,0,0,0,WA_011
73,Sugar cane mills and refining,0,0,0,0,0,0,WA_011
74,Nonchocolate confectionery manufacturing,5.853559,2284392,251710.09,14700.571,106205.58,12525.466,WA_011
75,Chocolate and confectionery manufacturing from cacao beans,0,0,0,0,0,0,WA_011
76,Confectionery manufacturing from purchased chocolate,52.549065,17143938,1889165.1,69359.82,751572.31,97476.461,WA_011
77,"Frozen fruits, juices and vegetables manufacturing",139.23264,62428632,8357255,10567.378,6492402,345505.22,WA_011
78,Frozen specialties manufacturing,0,0,0,0,0,0,WA_011
79,Canned fruits and vegetables manufacturing,226.29512,111678096,13397936,14523.411,9925471,511850.25,WA_011
80,Canned specialties,0,0,0,0,0,0,WA_011
81,Dehydrated food products manufacturing,0,0,0,0,0,0,WA_011
82,Cheese manufacturing,0,0,0,0,0,0,WA_011
83,"Dry, condensed, and evaporated dairy product manufacturing",0,0,0,0,0,0,WA_011
84,Fluid milk manufacturing,74.340363,53562644,4783054.5,48787.395,2853695.3,332279.06,WA_011
85,Creamery butter manufacturing,0,0,0,0,0,0,WA_011
86,Ice cream and frozen dessert manufacturing,0,0,0,0,0,0,WA_011
87,Frozen cakes and other pastries manufacturing,221.64497,21388686,7671556,232886.13,889938.5,3721630.5,WA_011
88,Poultry processing,0,0,0,0,0,0,WA_011
89,"Animal, except poultry, slaughtering",11.521182,7845336,613928.13,32066.674,197364.02,53667.285,WA_011
90,Meat processed from carcasses,17.657661,9260128,1108293.3,47571.43,98008.609,58495.324,WA_011
91,Rendering and meat byproduct processing,2.8957593,1123815.375,188054.86,32199.584,22262.184,13756.239,WA_011
92,Seafood product preparation and packaging,15.12686,6379409,1042499.7,83054.906,241677.08,40990.535,WA_011
93,"Bread and bakery product, except frozen, manufacturing",413.37799,53075720,12031139,710517.5,2761270.5,3094328.8,WA_011
94,Cookie and cracker manufacturing,0,0,0,0,0,0,WA_011
95,"Dry pasta, mixes, and dough manufacturing",4.9657083,2604347.75,207047.66,6949.145,255892.84,17190.098,WA_011
96,Tortilla manufacturing,0,0,0,0,0,0,WA_011
97,Roasted nuts and peanut butter manufacturing,17.013815,8110849.5,1060246.3,117391.91,1155355.9,38232.523,WA_011
98,Other snack food manufacturing,412.42676,227606400,35260256,109299.4,31926888,1329095.3,WA_011
99,Coffee and tea manufacturing,45.351978,25515090,530732.81,295573.97,475836.63,169383.61,WA_011
100,Flavoring syrup and concentrate manufacturing,18.594143,43275208,746124.25,232780.66,5525742,261515.53,WA_011
101,"Mayonnaise, dressing, and sauce manufacturing",0,0,0,0,0,0,WA_011
102,Spice and extract manufacturing,0,0,0,0,0,0,WA_011
103,All other food manufacturing,21.913818,7643798,1101484,64756.051,362177.63,37887.871,WA_011
104,Bottled and canned soft drinks & water,6.0363865,4151721,264890.56,26969.324,254509.86,37755.035,WA_011
105,Manufactured ice,0,0,0,0,0,0,WA_011
106,Breweries,333.8877,138463696,10186609,1241431.5,13038434,11533138,WA_011
107,Wineries,43.05695,13071379,1261050.9,188615,771298.88,400670.44,WA_011
108,Distilleries,1.1303521,1047309.75,5144.0244,76749.5,12548.514,271881.84,WA_011
109,Tobacco product manufacturing,0,0,0,0,0,0,WA_011
110,"Fiber, yarn, and thread mills",0,0,0,0,0,0,WA_011
111,Broadwoven fabric mills,217.56767,47678124,10362788,95270.883,1858354.8,598236.56,WA_011
112,Narrow fabric mills and schiffli machine embroidery,0,0,0,0,0,0,WA_011
113,Nonwoven fabric mills,80.204742,33750864,5047704,51807.102,1872301.1,400709.94,WA_011
114,Knit fabric mills,0,0,0,0,0,0,WA_011
115,Textile and fabric finishing mills,16.156652,3635388.25,400784.69,44675.719,47273.656,42626.402,WA_011
116,Fabric coating mills,0,0,0,0,0,0,WA_011
117,Carpet and rug mills,0,0,0,0,0,0,WA_011
118,Curtain and linen mills,15.832947,2734188.75,288090.13,51259.672,51531.711,37083.633,WA_011
119,Textile bag and canvas mills,6.2737861,899104.625,151385.17,43370.727,16382.202,11197.24,WA_011
120,"Rope, cordage, twine, tire cord and tire fabric mills",0,0,0,0,0,0,WA_011
121,Other textile product mills,18.374018,2312460,500258.16,27529.572,45929.906,29369.15,WA_011
122,Hosiery and sock mills,2.3261244,200710.625,44983.758,1123.7068,4033.4272,26181.938,WA_011
123,Other apparel knitting mills,2.3592525,230871.109375,45108.539,1148.1985,3834.0012,38774.996,WA_011
124,Cut and sew apparel contractors,11.115083,559551.375,188844.63,21739.252,1520.6185,23483.301,WA_011
125,Mens and boys cut and sew apparel manufacturing,15.806951,1990413.5,340549.34,146245.2,31224.469,44937.035,WA_011
126,Womens and girls cut and sew apparel manufacturing,12.607924,2328679.5,311995.34,34462.641,48441.125,41144.414,WA_011
127,Other cut and sew apparel manufacturing,2.2902052,230098.171875,44944.199,1084.1256,3905.4128,12154.677,WA_011
128,Apparel accessories and other apparel manufacturing,2.2862618,211205.375,44909.531,1083.7095,3685.6621,10278.704,WA_011
129,Leather and hide tanning and finishing,0,0,0,0,0,0,WA_011
130,Footwear manufacturing,0,0,0,0,0,0,WA_011
131,Other leather and allied product manufacturing,12.600982,971929.9375,218402.72,-97131.094,2366.4751,10006.779,WA_011
132,Sawmills,139.52309,43234304,10135385,545250,4146081,348937.25,WA_011
133,Wood preservation,144.12755,93456160,11030101,607512.69,20622988,761756.75,WA_011
134,Veneer and plywood manufacturing,6.2172265,1749367.5,107647.72,410852.03,44153.219,14448.066,WA_011
135,Engineered wood member and truss manufacturing,267.11871,57971924,12697426,791076.38,4273682,491506.38,WA_011
136,Reconstituted wood product manufacturing,9.5398712,4268445,207626.08,138409.88,255887.48,48159.113,WA_011
137,Wood windows and door manufacturing,8.9822721,1953557,69157.906,503116.31,23966.744,18653.59,WA_011
138,"Cut stock, resawing lumber, and planing",10.388269,2239824.25,275412.66,183134.2,205197.41,22352.422,WA_011
139,"Other millwork, including flooring",16.066027,3175908,559599.38,252479.88,250290.84,30087.748,WA_011
140,Wood container and pallet manufacturing,0,0,0,0,0,0,WA_011
141,Manufactured home (mobile home) manufacturing,10.975858,2280410.25,161552.72,208155.45,109206.88,27861.578,WA_011
142,Prefabricated wood building manufacturing,9.5695677,1915481.375,310310.56,519965.78,39928.816,14508.288,WA_011
143,All other miscellaneous wood product manufacturing,15.63498,3152876,862263.13,269781.06,250406.95,24444.572,WA_011
144,Pulp mills,0,0,0,0,0,0,WA_011
145,Paper mills,381.69876,308525920,46050092,237438.52,41810044,2965382,WA_011
146,Paperboard mills,0,0,0,0,0,0,WA_011
147,Paperboard container manufacturing,166.10226,84470904,16724331,61918.766,4932331,815806.75,WA_011
148,Paper bag and coated and treated paper manufacturing,176.32907,81163824,13969731,84543.297,6666333,811874.75,WA_011
149,Stationery product manufacturing,0,0,0,0,0,0,WA_011
150,Sanitary paper product manufacturing,13.002645,8848022,631485.31,88005.539,866526.31,108190.94,WA_011
151,All other converted paper product manufacturing,38.209679,12963799,3188218,9730.0654,918547.5,132592.97,WA_011
152,Printing,342.47882,49180092,13276710,1762461.4,3847788.3,597177.63,WA_011
153,Support activities for printing,8.3059406,781777.5,197696.48,107474.95,54940.516,9431.6846,WA_011
154,Petroleum refineries,0,0,0,0,0,0,WA_011
155,Asphalt paving mixture and block manufacturing,33.775177,27082046,3333026.5,146818.25,2173691.5,41285.047,WA_011
156,Asphalt shingle and coating materials manufacturing,0,0,0,0,0,0,WA_011
157,Petroleum lubricating oil and grease manufacturing,0,0,0,0,0,0,WA_011
158,All other petroleum and coal products manufacturing,0,0,0,0,0,0,WA_011
159,Petrochemical manufacturing,0,0,0,0,0,0,WA_011
160,Industrial gas manufacturing,43.01712,47954740,5907263,6911.2739,10782445,769458.06,WA_011
161,Synthetic dye and pigment manufacturing,164.90448,140651504,21827412,3866.9087,30770492,1742727.5,WA_011
162,Other basic inorganic chemical manufacturing,3.5046933,3145729.75,509468.25,0,651607,50242.371,WA_011
163,Other basic organic chemical manufacturing,0,0,0,0,0,0,WA_011
164,Plastics material and resin manufacturing,195.05421,253826112,21206566,1924.4866,14280588,3732235,WA_011
165,Synthetic rubber manufacturing,0,0,0,0,0,0,WA_011
166,Artificial and synthetic fibers and filaments manufacturing,0,0,0,0,0,0,WA_011
167,Nitrogenous fertilizer manufacturing,0,0,0,0,0,0,WA_011
168,Phosphatic fertilizer manufacturing,0,0,0,0,0,0,WA_011
169,Fertilizer mixing,15.288179,9147539,1177902.9,5572.6494,1559068.5,129102.9,WA_011
170,Pesticide and other agricultural chemical manufacturing,0,0,0,0,0,0,WA_011
171,Medicinal and botanical manufacturing,83.816101,38085776,3349263.3,6739.0469,3615109.3,663625.75,WA_011
172,Pharmaceutical preparation manufacturing,435.63638,508589920,27801088,14200.778,91006848,20433872,WA_011
173,In-vitro diagnostic substance manufacturing,14.956264,5915380.5,1167038.5,6092.3184,770197.81,81707.211,WA_011
174,Biological product (except diagnostic) manufacturing,0,0,0,0,0,0,WA_011
175,Paint and coating manufacturing,25.869457,18209230,1392944.5,18991.92,1794928.1,285708.34,WA_011
176,Adhesive manufacturing,56.447632,37095972,5327058.5,12238.905,4575132,480674.81,WA_011
177,Soap and other detergent manufacturing,76.522629,77093784,2878016.8,41512.383,8795562,1379169.6,WA_011
178,Polish and other sanitation good manufacturing,24.434986,11356624,96188.117,54815.848,131265.03,239039.89,WA_011
179,Surface active agent manufacturing,0,0,0,0,0,0,WA_011
180,Toilet preparation manufacturing,0,0,0,0,0,0,WA_011
181,Printing ink manufacturing,0,0,0,0,0,0,WA_011
182,Explosives manufacturing,0,0,0,0,0,0,WA_011
183,Custom compounding of purchased resins,0,0,0,0,0,0,WA_011
184,Photographic film and chemical manufacturing,0,0,0,0,0,0,WA_011
185,Other miscellaneous chemical product manufacturing,34.632023,17870636,1414935.4,18378.873,889769.44,315437.81,WA_011
186,Plastics packaging materials and unlaminated film and sheet manufacturing,63.552769,26056268,3709856,-48727.855,1565498.3,191851.56,WA_011
187,Unlaminated plastics profile shape manufacturing,41.430477,17295286,2934914.3,-28248.49,2294508.8,112323.21,WA_011
188,Plastics pipe and pipe fitting manufacturing,132.67883,58505868,7840327.5,-27011.361,7252097.5,467270.59,WA_011
189,"Laminated plastics plate, sheet (except packaging), and shape manufacturing",10.571568,2895250.75,435890.75,-9753.4736,243840.86,23990.084,WA_011
190,Polystyrene foam product manufacturing,0,0,0,0,0,0,WA_011
191,Urethane and other foam product (except polystyrene) manufacturing,0,0,0,0,0,0,WA_011
192,Plastics bottle manufacturing,61.310951,23937012,2928938.8,-27155.506,1208593.9,173598.13,WA_011
193,Other plastics product manufacturing,482.90015,126879136,26487430,-208392.39,8344398.5,918960.88,WA_011
194,Tire manufacturing,0,0,0,0,0,0,WA_011
195,Rubber and plastics hoses and belting manufacturing,5.5682898,1465122.75,270517.94,-3623.9988,105075.6,11508.726,WA_011
196,Other rubber product manufacturing,0,0,0,0,0,0,WA_011
197,"Pottery, ceramics, and plumbing fixture manufacturing",131.05896,21639554,7376757.5,634345.69,2002458.6,222930.19,WA_011
198,"Brick, tile, and other structural clay product manufacturing",0,0,0,0,0,0,WA_011
199,Flat glass manufacturing,108.85179,43968760,8239843.5,145358.88,8873936,422234.34,WA_011
200,Other pressed and blown glass and glassware manufacturing,51.89769,9381248,977886.44,405374.16,420483.88,112821.26,WA_011
201,Glass container manufacturing,62.323563,23299092,4922468.5,18647.078,3525402,234715.08,WA_011
202,Glass product manufacturing made of purchased glass,0,0,0,0,0,0,WA_011
203,Cement manufacturing,28.579258,19359972,2824156.5,5162.5088,4050381.8,206222.92,WA_011
204,Ready-mix concrete manufacturing,40.478756,16312044,2813694.5,27447.922,1933528.3,163073.64,WA_011
205,Concrete block and brick manufacturing,4.3903174,1420404,271360.72,9591.2275,238536.67,16984.352,WA_011
206,Concrete pipe manufacturing,43.841396,12779682,2601909,1720.6727,1724150.9,167748.08,WA_011
207,Other concrete product manufacturing,47.415771,9529393,1804075,60294.383,844023.38,113126.45,WA_011
208,Lime manufacturing,0,0,0,0,0,0,WA_011
209,Gypsum product manufacturing,0,0,0,0,0,0,WA_011
210,Abrasive product manufacturing,0,0,0,0,0,0,WA_011
211,Cut stone and stone product manufacturing,201.17548,28775650,11503824,103994.82,1837879.8,261673.36,WA_011
212,Ground or treated mineral and earth manufacturing,45.782837,33275966,5564481,21254.428,10526010,288777.16,WA_011
213,Mineral wool manufacturing,0,0,0,0,0,0,WA_011
214,Miscellaneous nonmetallic mineral products manufacturing,3.8803189,1421402.375,191514.64,5662.7803,294956.59,16537.586,WA_011
215,Iron and steel mills and ferroalloy manufacturing,28.206406,23740194,904799.69,-146970.22,506357.97,363530.63,WA_011
216,"Iron, steel pipe and tube manufacturing from purchased steel",0,0,0,0,0,0,WA_011
217,Rolled steel shape manufacturing,290.11426,203116784,31918228,-21327.826,32785126,2420533.5,WA_011
218,Steel wire drawing,0,0,0,0,0,0,WA_011
219,Alumina refining and primary aluminum production,0,0,0,0,0,0,WA_011
220,Secondary smelting and alloying of aluminum,0,0,0,0,0,0,WA_011
221,"Aluminum sheet, plate, and foil manufacturing",0,0,0,0,0,0,WA_011
222,"Other aluminum rolling, drawing and extruding",34.5471,13417696,1490516.5,-53467.789,501426.94,178498.81,WA_011
223,Nonferrous metal (exc aluminum) smelting and refining,0,0,0,0,0,0,WA_011
224,"Copper rolling, drawing, extruding and alloying",0,0,0,0,0,0,WA_011
225,"Nonferrous metal, except copper and aluminum, shaping",0,0,0,0,0,0,WA_011
226,Secondary processing of other nonferrous metals,0,0,0,0,0,0,WA_011
227,Ferrous metal foundries,26.975153,6740794.5,1278495.5,-31040.943,1048817.5,99782.875,WA_011
228,Nonferrous metal foundries,68.403221,13797962,2849354.5,-93840.352,1170559.4,177629.44,WA_011
229,Custom roll forming,0,0,0,0,0,0,WA_011
230,Crown and closure manufacturing and metal stamping,7.7015176,1966528.25,406526.94,6145.4204,221996.92,16892.998,WA_011
231,Iron and steel forging,4.454483,1330016.875,215411.19,37999.648,94048.133,13349.227,WA_011
232,Nonferrous forging,0,0,0,0,0,0,WA_011
233,"Cutlery, utensil, pot, and pan manufacturing",0,0,0,0,0,0,WA_011
234,Handtool manufacturing,0,0,0,0,0,0,WA_011
235,Prefabricated metal buildings and components manufacturing,16.163824,4971555.5,1171156.4,16005.113,572832.5,48098.023,WA_011
236,Fabricated structural metal manufacturing,267.12167,90114152,20472146,141123.13,11968566,825457.13,WA_011
237,Plate work manufacturing,202.16939,42007616,13770928,53015.973,239490.53,410485.91,WA_011
238,Metal window and door manufacturing,59.546715,15022517,3593208.5,17400.537,2273767.3,142937.42,WA_011
239,Sheet metal work manufacturing,71.461922,16436981,5246684,65736.641,1810154.9,137076.36,WA_011
240,Ornamental and architectural metal work manufacturing,35.109104,7138326.5,1671523,68259.898,683111.94,67650.805,WA_011
241,Power boiler and heat exchanger manufacturing,114.21135,33971548,8760052,23611.451,4394380.5,328837.13,WA_011
242,Metal tank (heavy gauge) manufacturing,419.14578,108850800,31346336,118902.06,7914040,1036764.8,WA_011
243,Metal cans manufacturing,0,0,0,0,0,0,WA_011
244,"Metal barrels, drums and pails manufacturing",18.465044,5779759,1293302.5,14713.282,344081.34,50120.414,WA_011
245,Hardware manufacturing,0,0,0,0,0,0,WA_011
246,Spring and wire product manufacturing,9.1969538,1961119.625,269322.41,34294.836,116393.75,20961.004,WA_011
247,Machine shops,441.63779,62930652,25093586,522340.97,4498720.5,572428.69,WA_011
248,"Turned product and screw, nut, and bolt manufacturing",0,0,0,0,0,0,WA_011
249,Metal heat treating,66.225174,18754502,5068501,10470.487,3379975.5,162705.66,WA_011
250,Metal coating and nonprecious engraving,48.908829,9636470,1372558,72073.805,1282100.6,107946.4,WA_011
251,"Electroplating, anodizing, and coloring metal",11.738614,1741718.25,696383.69,9343.2031,89464.93,14702.125,WA_011
252,"Valve and fittings, other than plumbing, manufacturing",9.6179857,2692131,405390.91,17496.176,298268.53,31316.176,WA_011
253,Plumbing fixture fitting and trim manufacturing,0,0,0,0,0,0,WA_011
254,Ball and roller bearing manufacturing,0,0,0,0,0,0,WA_011
255,Small arms ammunition manufacturing,8.2894516,1832862.375,83920.773,160885.17,132570.55,56910.566,WA_011
256,"Ammunition, except for small arms, manufacturing",0,0,0,0,0,0,WA_011
257,"Small arms, ordnance, and accessories manufacturing",4.6478534,1142629,34139.945,48267.379,64673.066,25065.75,WA_011
258,Fabricated pipe and pipe fitting manufacturing,12.551129,2498828.75,692922.5,28501.527,129976.73,26225.75,WA_011
259,Other fabricated metal manufacturing,53.126877,10469207,2179599.5,92115.484,884732.63,120726.84,WA_011
260,Farm machinery and equipment manufacturing,41.428219,18134234,3701449.8,30047.287,724703.13,184891.39,WA_011
261,Lawn and garden equipment manufacturing,0,0,0,0,0,0,WA_011
262,Construction machinery manufacturing,48.000793,26884334,3853526.5,12395.711,1814212.4,342216.66,WA_011
263,Mining machinery and equipment manufacturing,0,0,0,0,0,0,WA_011
264,Oil and gas field machinery and equipment manufacturing,0,0,0,0,0,0,WA_011
265,Semiconductor machinery manufacturing,0,0,0,0,0,0,WA_011
