industrycode,description,employment,output,employeecompensation,proprietorincome,otherpropertytypeincome,taxonproductionandimports,county
515,Commercial and industrial machinery and equipment repair and maintenance,84.151489,10321916,4039426.25,468883.25,229442.5,1445698,NY_015
516,Personal and household goods repair and maintenance,65.36792,3312391,1591099.25,2614355.75,-2318018.25,504456.03,NY_015
517,Personal care services,263.13736,7435000.5,4740581.5,5104919,-4879877.5,577247.5,NY_015
518,Death care services,44.81971,3645471,1488722.375,207519.09375,191234.984375,357850.59,NY_015
519,Dry-cleaning and laundry services,29.282173,1342745.875,517034.34375,106321.46875,7557.98828125,178283.05,NY_015
520,Other personal services,149.53381,8793971,1514660.875,7877078.5,-2321137,387366.69,NY_015
521,Religious organizations,483.96826,38769000,23190208,346010.65625,-17309876,0,NY_015
522,"Grantmaking, giving, and social advocacy organizations",29.594782,5692682,1166444.75,63803.078125,1640869.25,297469.25,NY_015
523,Business and professional associations,17.888836,3803659.25,1585781.625,30131.822265625,599469.75,173884.11,NY_015
524,Labor and civic organizations,155.15701,17347866,4269087,179120.890625,4179253.5,926150.38,NY_015
525,Private households,90.539902,1270829.125,1270829.125,0,0,0,NY_015
526,Postal service,140.60527,13596554,12276165,0,14459.140625,0,NY_015
527,Federal electric utilities,0,0,0,0,0,0,NY_015
528,Other federal government enterprises,.12493514,31581.875,12143.103515625,0,2187.22900390625,-2288.9985,NY_015
529,State government passenger transit,0,0,0,0,0,0,NY_015
530,State government electric utilities,0,0,0,0,0,0,NY_015
531,Other state government enterprises,0,0,0,0,0,0,NY_015
532,Local government passenger transit,20.028372,695820.6875,1569782.875,0,-3105097,-1226.8053,NY_015
533,Local government electric utilities,0,0,0,0,0,0,NY_015
534,Other local government enterprises,116.53646,29498012,10568689,0,8988725,-8502934,NY_015
535,* Not an industry (Used and secondhand goods),0,0,0,0,0,0,NY_015
536,* Not an industry (Scrap),0,0,0,0,0,0,NY_015
537,* Not an industry (Rest of world adjustment),0,0,0,0,0,0,NY_015
538,* Not an industry (Noncomparable foreign imports),0,0,0,0,0,0,NY_015
539,"* Employment and payroll of state govt, education",14.577462,1095962.5,993167.25,0,102795.296875,0,NY_015
540,"* Employment and payroll of state govt, non-education",1555.0313,192686976,173817520,0,18869462,0,NY_015
541,"* Employment and payroll of local govt, education",2162.6707,224753520,202413280,0,22340250,0,NY_015
542,"* Employment and payroll of local govt, non-education",1466.8662,114471816,102903440,0,11568377,0,NY_015
543,"* Employment and payroll of federal govt, military",137.7455,10506333,4612509.5,0,5893824,0,NY_015
544,"* Employment and payroll of federal govt, non-military",70.869377,12207554,7641124,0,4566429.5,0,NY_015
1,Oilseed farming,8.5070448,2382224.25,6040.1005859375,2845699.5,-605824.3125,-31380.047,NY_013
2,Grain farming,82.636017,10730519,788494.4375,3932036.25,1768219.25,-145317.19,NY_013
3,Vegetable and melon farming,77.046021,5719565,987189.625,995789.5625,1078455.625,2133.5627,NY_013
4,Fruit farming,985.24768,54240436,9924779,7396234,15967454,26328.51,NY_013
5,Tree nut farming,7.1220698,205378.984375,117967.0625,23731.224609375,53395.8046875,167.29774,NY_013
6,"Greenhouse, nursery, and floriculture production",36.944645,2894495,844098.375,221699.546875,824442.25,518.27411,NY_013
7,Tobacco farming,0,0,0,0,0,0,NY_013
8,Cotton farming,0,0,0,0,0,0,NY_013
9,Sugarcane and sugar beet farming,0,0,0,0,0,0,NY_013
10,All other crop farming,675.37396,8974921,3145343.5,1282356.125,1595180.875,-128226.7,NY_013
11,"Beef cattle ranching and farming, including feedlots and dual-purpose ranching and farming",176.17384,10543376,175388.65625,2367994.25,1593988,365759.81,NY_013
12,Dairy cattle and milk production,278.26599,73717872,3548381,6020342,4549353,1834406.6,NY_013
13,Poultry and egg production,.90086818,302328.96875,18403.59765625,6225.38525390625,12947.7216796875,1622.9766,NY_013
14,"Animal production, except cattle and poultry and eggs",23.492804,1517330.75,144861.125,884519.6875,320072.78125,80978.367,NY_013
15,"Forestry, forest products, and timber tract production",5.0520954,577183.625,439801.1875,0,37486.2421875,1342.2012,NY_013
16,Commercial logging,31.468718,5712022.5,611565.3125,3969369.75,30845.85546875,45879.043,NY_013
17,Commercial fishing,0,0,0,0,0,0,NY_013
18,Commercial hunting and trapping,3.4557638,502192.96875,0,432767.78125,0,19746.6,NY_013
19,Support activities for agriculture and forestry,172.8754,9778713,5263733.5,4006838.75,-1074537.75,290160.53,NY_013
20,Oil and gas extraction,49.921921,273060.4375,911870.375,1404064.375,-65732276,216887.67,NY_013
21,Coal mining,0,0,0,0,0,0,NY_013
22,"Copper, nickel, lead, and zinc mining",0,0,0,0,0,0,NY_013
23,Iron ore mining,0,0,0,0,0,0,NY_013
24,Gold ore mining,0,0,0,0,0,0,NY_013
25,Silver ore mining,0,0,0,0,0,0,NY_013
26,Uranium-radium-vanadium ore mining,0,0,0,0,0,0,NY_013
27,Other metal ore mining,0,0,0,0,0,0,NY_013
28,Stone mining and quarrying,0,0,0,0,0,0,NY_013
29,Sand and gravel mining,41.02491,4276284,291546.5,43528.37890625,63622.87890625,468357.25,NY_013
30,"Other clay, ceramic, refractory minerals mining",0,0,0,0,0,0,NY_013
31,"Potash, soda, and borate mineral mining",0,0,0,0,0,0,NY_013
32,Phosphate rock mining,0,0,0,0,0,0,NY_013
33,Other chemical and fertilizer mineral mining,0,0,0,0,0,0,NY_013
34,Other nonmetallic minerals,0,0,0,0,0,0,NY_013
35,Drilling oil and gas wells,26.677921,315895.46875,952374.125,98594.1328125,-8673042,225213.19,NY_013
36,Support activities for oil and gas operations,71.881874,709892.5625,3985472,145938.59375,-21924234,560388.25,NY_013
37,Metal mining services,5.3815131,31009.12890625,98713.671875,150568.671875,-3802053.25,24407.283,NY_013
38,Other nonmetallic minerals services,5.3747168,32832.78125,98455.5703125,150315.671875,-2424090.75,25519.738,NY_013
39,Electric power generation - Hydroelectric,0,0,0,0,0,0,NY_013
40,Electric power generation - Fossil fuel,86.782455,115428080,11024427,12554.306640625,17482854,14830787,NY_013
41,Electric power generation - Nuclear,0,0,0,0,0,0,NY_013
42,Electric power generation - Solar,0,0,0,0,0,0,NY_013
43,Electric power generation - Wind,0,0,0,0,0,0,NY_013
44,Electric power generation - Geothermal,0,0,0,0,0,0,NY_013
45,Electric power generation - Biomass,0,0,0,0,0,0,NY_013
46,Electric power generation - All other,0,0,0,0,0,0,NY_013
47,Electric power transmission and distribution,69.491096,85026088,7612045.5,17386.88671875,11591592,11327826,NY_013
48,Natural gas distribution,113.23251,70805016,8032206.5,46000.58203125,9016991,6973482,NY_013
49,"Water, sewage and other systems",.17940138,63488.05078125,21497.2578125,0,16327.015625,5134.2178,NY_013
50,Construction of new health care structures,88.876152,11342984,2700035.5,1589232.375,1448388.125,133742.5,NY_013
51,Construction of new manufacturing structures,164.65535,22444418,6033806,2819216.25,1762675,228349.48,NY_013
52,Construction of new power and communication structures,198.54263,29496770,5936033.5,3564417,5123264,505450.72,NY_013
53,Construction of new educational and vocational structures,255.06416,32008442,11536773,3333154.25,4067732.75,287732.09,NY_013
54,Construction of new highways and streets,191.31425,34828444,7334466,3084420.75,5736180,300421.53,NY_013
55,"Construction of new commercial structures, including farm structures",347.84167,40046640,10183936,7502788,2165964.5,646035.44,NY_013
56,Construction of other new nonresidential structures,453.38614,35088216,14599866,8121047,-8784090,437750.72,NY_013
57,Construction of new single-family residential structures,547.75354,70459608,15835075,10114068,10014406,2043196.5,NY_013
58,Construction of new multifamily residential structures,168.3911,15297001,4935415,3150681.75,2857479,350254.63,NY_013
59,Construction of other new residential structures,383.00504,68286040,12003210,6983208,6881533,1109204.6,NY_013
60,Maintenance and repair construction of nonresidential structures,256.51837,46130716,7612537.5,4814433.5,3581043.5,727706.56,NY_013
61,Maintenance and repair construction of residential structures,130.66003,24519170,3765459.5,2124920.25,2285675,719794.31,NY_013
62,"Maintenance and repair construction of highways, streets, bridges, and tunnels",92.535126,8317013,2763476.75,1719902,-1421387.625,156567.14,NY_013
63,Dog and cat food manufacturing,426.28308,540902336,32666790,4521.15673828125,13841712,43100220,NY_013
64,Other animal food manufacturing,16.964182,17140568,739677.375,27481.779296875,280150.40625,967354.5,NY_013
65,Flour milling,0,0,0,0,0,0,NY_013
66,Rice milling,0,0,0,0,0,0,NY_013
67,Malt manufacturing,0,0,0,0,0,0,NY_013
68,Wet corn milling,0,0,0,0,0,0,NY_013
69,Soybean and other oilseed processing,0,0,0,0,0,0,NY_013
70,Fats and oils refining and blending,0,0,0,0,0,0,NY_013
71,Breakfast cereal manufacturing,0,0,0,0,0,0,NY_013
72,Beet sugar manufacturing,0,0,0,0,0,0,NY_013
73,Sugar cane mills and refining,0,0,0,0,0,0,NY_013
74,Nonchocolate confectionery manufacturing,0,0,0,0,0,0,NY_013
75,Chocolate and confectionery manufacturing from cacao beans,6.5623417,3729167.25,63267.3359375,6477.896484375,10842.9052734375,130035.22,NY_013
76,Confectionery manufacturing from purchased chocolate,15.702344,4619833.5,172114.9375,16867.07421875,11738.298828125,135221.13,NY_013
77,"Frozen fruits, juices and vegetables manufacturing",0,0,0,0,0,0,NY_013
78,Frozen specialties manufacturing,0,0,0,0,0,0,NY_013
79,Canned fruits and vegetables manufacturing,445.06454,210729264,29515564,93458.203125,3748435.5,4636009,NY_013
80,Canned specialties,0,0,0,0,0,0,NY_013
81,Dehydrated food products manufacturing,0,0,0,0,0,0,NY_013
82,Cheese manufacturing,6.7128372,5995535,356973.65625,46773.44921875,22474.919921875,146619.23,NY_013
83,"Dry, condensed, and evaporated dairy product manufacturing",0,0,0,0,0,0,NY_013
84,Fluid milk manufacturing,0,0,0,0,0,0,NY_013
85,Creamery butter manufacturing,0,0,0,0,0,0,NY_013
86,Ice cream and frozen dessert manufacturing,472.44449,197961392,31070534,3346.828369140625,2772343.5,6045943.5,NY_013
87,Frozen cakes and other pastries manufacturing,74.643066,6304551,1986340.5,142684.671875,301640.8125,885846.69,NY_013
88,Poultry processing,0,0,0,0,0,0,NY_013
89,"Animal, except poultry, slaughtering",11.175486,7496945,493884,4633.88818359375,96133.6640625,162470.11,NY_013
90,Meat processed from carcasses,1.7603488,942275.3125,119490.8046875,2307.780029296875,6636.5576171875,21502.643,NY_013
91,Rendering and meat byproduct processing,1.769474,695300.0625,119639.203125,2428.352294921875,31408.283203125,11706.205,NY_013
92,Seafood product preparation and packaging,16.553091,5846976,149904.46875,42349.78515625,5957.4423828125,208870.5,NY_013
93,"Bread and bakery product, except frozen, manufacturing",207.36748,27619970,7981879.5,164190.609375,716514.0625,1461564.9,NY_013
94,Cookie and cracker manufacturing,0,0,0,0,0,0,NY_013
95,"Dry pasta, mixes, and dough manufacturing",0,0,0,0,0,0,NY_013
96,Tortilla manufacturing,0,0,0,0,0,0,NY_013
97,Roasted nuts and peanut butter manufacturing,5.2288189,2346252.25,459946.53125,0,81561.7109375,40798.023,NY_013
98,Other snack food manufacturing,5.3194513,2653990,475188.78125,0,66915.9296875,61361.445,NY_013
99,Coffee and tea manufacturing,0,0,0,0,0,0,NY_013
100,Flavoring syrup and concentrate manufacturing,0,0,0,0,0,0,NY_013
101,"Mayonnaise, dressing, and sauce manufacturing",0,0,0,0,0,0,NY_013
102,Spice and extract manufacturing,27.175478,14361444,1715624.625,100122.578125,147596.890625,397611.94,NY_013
103,All other food manufacturing,11.473127,3879557.5,569865.375,4404.01611328125,32121.912109375,91254.156,NY_013
104,Bottled and canned soft drinks & water,0,0,0,0,0,0,NY_013
105,Manufactured ice,26.647865,3032619.25,1449844.25,5189.0869140625,-1534395,144715.81,NY_013
106,Breweries,88.319206,46394704,4273272,46523.63671875,937652.6875,14033688,NY_013
107,Wineries,139.69409,45248156,4789350.5,201382.1875,502171.9375,5971258,NY_013
108,Distilleries,1.8970324,3503623,184700.390625,16527.60546875,77240.0859375,2082279.3,NY_013
109,Tobacco product manufacturing,0,0,0,0,0,0,NY_013
110,"Fiber, yarn, and thread mills",0,0,0,0,0,0,NY_013
111,Broadwoven fabric mills,0,0,0,0,0,0,NY_013
112,Narrow fabric mills and schiffli machine embroidery,0,0,0,0,0,0,NY_013
113,Nonwoven fabric mills,0,0,0,0,0,0,NY_013
114,Knit fabric mills,0,0,0,0,0,0,NY_013
115,Textile and fabric finishing mills,.94610751,189103.890625,0,3354.177978515625,0,4217.0796,NY_013
116,Fabric coating mills,0,0,0,0,0,0,NY_013
117,Carpet and rug mills,0,0,0,0,0,0,NY_013
118,Curtain and linen mills,0,0,0,0,0,0,NY_013
119,Textile bag and canvas mills,34.609921,4996079.5,942484.8125,0,211469.21875,108665.05,NY_013
120,"Rope, cordage, twine, tire cord and tire fabric mills",0,0,0,0,0,0,NY_013
121,Other textile product mills,35.913734,5176341,1456852.375,0,277332.5,101026.66,NY_013
122,Hosiery and sock mills,.86084962,75683.890625,11138.62890625,1824.802978515625,3080.59228515625,13606.57,NY_013
123,Other apparel knitting mills,.84130841,72058.7890625,11125.7734375,1685.90380859375,2385.15625,6222.9023,NY_013
124,Cut and sew apparel contractors,7.2821245,105326.2421875,11122.0048828125,-133627.59375,262.3901062011719,14057.018,NY_013
125,Mens and boys cut and sew apparel manufacturing,.83514464,95490.1640625,11122.41015625,1664.150512695313,3261.07666015625,4024.2224,NY_013
126,Womens and girls cut and sew apparel manufacturing,.83146155,147210.140625,11121.294921875,1650.362915039063,5675.68798828125,3948.1182,NY_013
127,Other cut and sew apparel manufacturing,.83686495,81299.5,11123.1298828125,1665.83349609375,2963.88916015625,4154.125,NY_013
128,Apparel accessories and other apparel manufacturing,.83651537,75343.34375,11124.587890625,1663.874633789063,2796.959228515625,4418.1987,NY_013
129,Leather and hide tanning and finishing,0,0,0,0,0,0,NY_013
130,Footwear manufacturing,0,0,0,0,0,0,NY_013
131,Other leather and allied product manufacturing,1.1812993,87335.3984375,0,-515.9533081054688,0,2762.4653,NY_013
132,Sawmills,2.8365469,772401.75,19352.341796875,168874.84375,3284.50146484375,10449.135,NY_013
133,Wood preservation,0,0,0,0,0,0,NY_013
134,Veneer and plywood manufacturing,0,0,0,0,0,0,NY_013
135,Engineered wood member and truss manufacturing,0,0,0,0,0,0,NY_013
136,Reconstituted wood product manufacturing,0,0,0,0,0,0,NY_013
137,Wood windows and door manufacturing,10.150308,2197817.25,540484.625,36480.140625,77712.1484375,30401.313,NY_013
138,"Cut stock, resawing lumber, and planing",17.439814,3796845.75,746985.875,156177.28125,230907.875,54378.91,NY_013
139,"Other millwork, including flooring",0,0,0,0,0,0,NY_013
140,Wood container and pallet manufacturing,72.121727,10175415,2446579.75,376731.125,196470.171875,141697.23,NY_013
141,Manufactured home (mobile home) manufacturing,0,0,0,0,0,0,NY_013
142,Prefabricated wood building manufacturing,0,0,0,0,0,0,NY_013
143,All other miscellaneous wood product manufacturing,0,0,0,0,0,0,NY_013
144,Pulp mills,0,0,0,0,0,0,NY_013
145,Paper mills,0,0,0,0,0,0,NY_013
146,Paperboard mills,0,0,0,0,0,0,NY_013
147,Paperboard container manufacturing,109.86831,49283552,6695070.5,0,782458.875,838126.56,NY_013
148,Paper bag and coated and treated paper manufacturing,0,0,0,0,0,0,NY_013
149,Stationery product manufacturing,0,0,0,0,0,0,NY_013
150,Sanitary paper product manufacturing,0,0,0,0,0,0,NY_013
151,All other converted paper product manufacturing,0,0,0,0,0,0,NY_013
152,Printing,64.177925,11067513,2532041,1667386.375,1108661.375,194628.94,NY_013
153,Support activities for printing,0,0,0,0,0,0,NY_013
154,Petroleum refineries,0,0,0,0,0,0,NY_013
155,Asphalt paving mixture and block manufacturing,179.72012,168072544,23034408,242644.015625,28986088,2006461.9,NY_013
156,Asphalt shingle and coating materials manufacturing,0,0,0,0,0,0,NY_013
157,Petroleum lubricating oil and grease manufacturing,0,0,0,0,0,0,NY_013
158,All other petroleum and coal products manufacturing,0,0,0,0,0,0,NY_013
159,Petrochemical manufacturing,0,0,0,0,0,0,NY_013
160,Industrial gas manufacturing,0,0,0,0,0,0,NY_013
161,Synthetic dye and pigment manufacturing,0,0,0,0,0,0,NY_013
162,Other basic inorganic chemical manufacturing,0,0,0,0,0,0,NY_013
163,Other basic organic chemical manufacturing,0,0,0,0,0,0,NY_013
164,Plastics material and resin manufacturing,0,0,0,0,0,0,NY_013
165,Synthetic rubber manufacturing,0,0,0,0,0,0,NY_013
166,Artificial and synthetic fibers and filaments manufacturing,0,0,0,0,0,0,NY_013
167,Nitrogenous fertilizer manufacturing,0,0,0,0,0,0,NY_013
168,Phosphatic fertilizer manufacturing,0,0,0,0,0,0,NY_013
169,Fertilizer mixing,0,0,0,0,0,0,NY_013
170,Pesticide and other agricultural chemical manufacturing,0,0,0,0,0,0,NY_013
171,Medicinal and botanical manufacturing,0,0,0,0,0,0,NY_013
172,Pharmaceutical preparation manufacturing,0,0,0,0,0,0,NY_013
173,In-vitro diagnostic substance manufacturing,20.583685,8017042,1626615,4607.27490234375,911423.25,120277.38,NY_013
174,Biological product (except diagnostic) manufacturing,0,0,0,0,0,0,NY_013
175,Paint and coating manufacturing,45.971592,34820092,3850078.25,66119.375,4212124,539375.25,NY_013
176,Adhesive manufacturing,0,0,0,0,0,0,NY_013
177,Soap and other detergent manufacturing,0,0,0,0,0,0,NY_013
178,Polish and other sanitation good manufacturing,0,0,0,0,0,0,NY_013
179,Surface active agent manufacturing,0,0,0,0,0,0,NY_013
180,Toilet preparation manufacturing,0,0,0,0,0,0,NY_013
181,Printing ink manufacturing,58.054123,24738830,4536238,6079.97705078125,106846.2734375,358907.59,NY_013
182,Explosives manufacturing,0,0,0,0,0,0,NY_013
183,Custom compounding of purchased resins,0,0,0,0,0,0,NY_013
184,Photographic film and chemical manufacturing,0,0,0,0,0,0,NY_013
185,Other miscellaneous chemical product manufacturing,0,0,0,0,0,0,NY_013
186,Plastics packaging materials and unlaminated film and sheet manufacturing,0,0,0,0,0,0,NY_013
187,Unlaminated plastics profile shape manufacturing,0,0,0,0,0,0,NY_013
188,Plastics pipe and pipe fitting manufacturing,0,0,0,0,0,0,NY_013
189,"Laminated plastics plate, sheet (except packaging), and shape manufacturing",0,0,0,0,0,0,NY_013
190,Polystyrene foam product manufacturing,0,0,0,0,0,0,NY_013
191,Urethane and other foam product (except polystyrene) manufacturing,0,0,0,0,0,0,NY_013
192,Plastics bottle manufacturing,33.419987,15653116,1879801.75,108987.015625,2745810,205843.13,NY_013
193,Other plastics product manufacturing,76.238518,25560974,5110735,15460.34375,5699371,315494.84,NY_013
194,Tire manufacturing,0,0,0,0,0,0,NY_013
195,Rubber and plastics hoses and belting manufacturing,0,0,0,0,0,0,NY_013
196,Other rubber product manufacturing,0,0,0,0,0,0,NY_013
197,"Pottery, ceramics, and plumbing fixture manufacturing",0,0,0,0,0,0,NY_013
198,"Brick, tile, and other structural clay product manufacturing",138.45309,43566056,9585350,15099.23046875,12060329,804313.06,NY_013
199,Flat glass manufacturing,0,0,0,0,0,0,NY_013
200,Other pressed and blown glass and glassware manufacturing,0,0,0,0,0,0,NY_013
201,Glass container manufacturing,0,0,0,0,0,0,NY_013
202,Glass product manufacturing made of purchased glass,40.293594,10803284,2209732.25,8441.6064453125,2229335.25,184146.17,NY_013
203,Cement manufacturing,0,0,0,0,0,0,NY_013
204,Ready-mix concrete manufacturing,41.112389,17127776,2499782.5,1798.622680664063,2764845.75,309001.13,NY_013
205,Concrete block and brick manufacturing,0,0,0,0,0,0,NY_013
206,Concrete pipe manufacturing,0,0,0,0,0,0,NY_013
207,Other concrete product manufacturing,38.602829,9061898,1955435.875,1338.851196289063,1472443.125,171567.02,NY_013
208,Lime manufacturing,0,0,0,0,0,0,NY_013
209,Gypsum product manufacturing,0,0,0,0,0,0,NY_013
210,Abrasive product manufacturing,0,0,0,0,0,0,NY_013
211,Cut stone and stone product manufacturing,0,0,0,0,0,0,NY_013
212,Ground or treated mineral and earth manufacturing,0,0,0,0,0,0,NY_013
213,Mineral wool manufacturing,0,0,0,0,0,0,NY_013
214,Miscellaneous nonmetallic mineral products manufacturing,0,0,0,0,0,0,NY_013
215,Iron and steel mills and ferroalloy manufacturing,223.53613,197014480,14509635,-632231,3695463.75,4199941.5,NY_013
216,"Iron, steel pipe and tube manufacturing from purchased steel",0,0,0,0,0,0,NY_013
217,Rolled steel shape manufacturing,0,0,0,0,0,0,NY_013
218,Steel wire drawing,0,0,0,0,0,0,NY_013
219,Alumina refining and primary aluminum production,0,0,0,0,0,0,NY_013
220,Secondary smelting and alloying of aluminum,0,0,0,0,0,0,NY_013
221,"Aluminum sheet, plate, and foil manufacturing",0,0,0,0,0,0,NY_013
222,"Other aluminum rolling, drawing and extruding",0,0,0,0,0,0,NY_013
223,Nonferrous metal (exc aluminum) smelting and refining,0,0,0,0,0,0,NY_013
224,"Copper rolling, drawing, extruding and alloying",0,0,0,0,0,0,NY_013
225,"Nonferrous metal, except copper and aluminum, shaping",1.6670476,454376.4375,92544.7890625,-204828.234375,10227.1826171875,11930.32,NY_013
226,Secondary processing of other nonferrous metals,0,0,0,0,0,0,NY_013
227,Ferrous metal foundries,5.8189192,848852.9375,294902.0625,-524851.75,110099.59375,31481.646,NY_013
228,Nonferrous metal foundries,4.5774813,766791.3125,207417.40625,-140670.1875,38779.24609375,17327.104,NY_013
229,Custom roll forming,56.767395,30468236,4803622,147862.453125,1940991.875,471173.41,NY_013
230,Crown and closure manufacturing and metal stamping,157.8335,41552256,9880993,587739.125,3515521.5,619330.19,NY_013
231,Iron and steel forging,0,0,0,0,0,0,NY_013
232,Nonferrous forging,37.0564,11743278,3461027.25,209045.234375,675884.625,174878.66,NY_013
233,"Cutlery, utensil, pot, and pan manufacturing",0,0,0,0,0,0,NY_013
234,Handtool manufacturing,0,0,0,0,0,0,NY_013
235,Prefabricated metal buildings and components manufacturing,0,0,0,0,0,0,NY_013
236,Fabricated structural metal manufacturing,27.307865,9551295,1371311.375,1708973.875,522331.65625,151531.88,NY_013
237,Plate work manufacturing,0,0,0,0,0,0,NY_013
238,Metal window and door manufacturing,306.96539,83712240,24845112,932764.625,10243209,1320566,NY_013
239,Sheet metal work manufacturing,218.70441,46888852,13120338,1980912.375,2949221.25,751776.44,NY_013
240,Ornamental and architectural metal work manufacturing,8.5550671,2145126.5,513240.34375,333192.9375,136657,29507.266,NY_013
241,Power boiler and heat exchanger manufacturing,0,0,0,0,0,0,NY_013
242,Metal tank (heavy gauge) manufacturing,0,0,0,0,0,0,NY_013
243,Metal cans manufacturing,0,0,0,0,0,0,NY_013
244,"Metal barrels, drums and pails manufacturing",163.4241,48313344,9001905,868750.875,1560367.875,794208.25,NY_013
245,Hardware manufacturing,113.5029,34605704,5602107,246747.390625,2775832.25,717610.44,NY_013
246,Spring and wire product manufacturing,0,0,0,0,0,0,NY_013
247,Machine shops,267.61005,42216984,16372593,3772801.25,1912384.625,621239.81,NY_013
248,"Turned product and screw, nut, and bolt manufacturing",179.63853,42711352,10850370,1159685.25,3312213.5,707781.38,NY_013
249,Metal heat treating,0,0,0,0,0,0,NY_013
250,Metal coating and nonprecious engraving,35.637604,8203813.5,1813816.5,189014.328125,1103865.875,140966.09,NY_013
251,"Electroplating, anodizing, and coloring metal",66.03273,9617126,3459344,478332.875,289553.9375,148144.19,NY_013
252,"Valve and fittings, other than plumbing, manufacturing",0,0,0,0,0,0,NY_013
253,Plumbing fixture fitting and trim manufacturing,0,0,0,0,0,0,NY_013
254,Ball and roller bearing manufacturing,427.22879,142249072,37678772,235035.546875,24168324,1979680.1,NY_013
255,Small arms ammunition manufacturing,0,0,0,0,0,0,NY_013
256,"Ammunition, except for small arms, manufacturing",0,0,0,0,0,0,NY_013
257,"Small arms, ordnance, and accessories manufacturing",80.733543,32674808,6552415,404688.03125,8087113.5,773232.75,NY_013
258,Fabricated pipe and pipe fitting manufacturing,9.6142721,2901937.75,743941.9375,789211.8125,90918.3515625,36010.973,NY_013
259,Other fabricated metal manufacturing,88.711739,19423596,5093288,612993.5625,1346992.125,361001.66,NY_013
260,Farm machinery and equipment manufacturing,4.6098089,1798132,108070.8515625,100498.21875,49310.9296875,38840.465,NY_013
261,Lawn and garden equipment manufacturing,0,0,0,0,0,0,NY_013
262,Construction machinery manufacturing,0,0,0,0,0,0,NY_013
263,Mining machinery and equipment manufacturing,0,0,0,0,0,0,NY_013
264,Oil and gas field machinery and equipment manufacturing,0,0,0,0,0,0,NY_013
265,Semiconductor machinery manufacturing,0,0,0,0,0,0,NY_013
266,Food product machinery manufacturing,13.562631,4060359.5,817859.875,57909.65625,229736.0625,86794.602,NY_013
267,"Sawmill, woodworking, and paper machinery",0,0,0,0,0,0,NY_013
268,Printing machinery and equipment manufacturing,0,0,0,0,0,0,NY_013
269,All other industrial machinery manufacturing,37.636234,10793179,3072102.25,47018.03515625,1181088,165857.23,NY_013
270,Optical instrument and lens manufacturing,0,0,0,0,0,0,NY_013
271,Photographic and photocopying equipment manufacturing,0,0,0,0,0,0,NY_013
272,Other commercial service industry machinery manufacturing,0,0,0,0,0,0,NY_013
273,Air purification and ventilation equipment manufacturing,0,0,0,0,0,0,NY_013
274,Heating equipment (except warm air furnaces) manufacturing,83.663055,25598348,6350250,96639.3671875,4077688.75,436843.69,NY_013
275,"Air conditioning, refrigeration, and warm air heating equipment manufacturing",0,0,0,0,0,0,NY_013
276,Industrial mold manufacturing,38.142845,5820459,1762169.875,150503.265625,321127.9375,107569.91,NY_013
277,"Special tool, die, jig, and fixture manufacturing",106.35634,18573574,6681700.5,243038.125,2600059,304788.75,NY_013
278,Cutting tool and machine tool accessory manufacturing,0,0,0,0,0,0,NY_013
279,Machine tool manufacturing,16.449821,3675929.75,818558.5625,200484.15625,124667.3203125,61810.953,NY_013
280,Rolling mill and other metalworking machinery manufacturing,0,0,0,0,0,0,NY_013
281,Turbine and turbine generator set units manufacturing,0,0,0,0,0,0,NY_013
282,"Speed changer, industrial high-speed drive, and gear manufacturing",0,0,0,0,0,0,NY_013
283,Mechanical power transmission equipment manufacturing,161.08388,44872044,9314600,47023.64453125,6995130.5,768744,NY_013
284,Other engine equipment manufacturing,1144.5173,1087945984,117912720,52794.51953125,127554008,21726678,NY_013
285,Pump and pumping equipment manufacturing,0,0,0,0,0,0,NY_013
286,Air and gas compressor manufacturing,0,0,0,0,0,0,NY_013
287,Elevator and moving stairway manufacturing,0,0,0,0,0,0,NY_013
288,Conveyor and conveying equipment manufacturing,0,0,0,0,0,0,NY_013
289,"Overhead cranes, hoists, and monorail systems manufacturing",0,0,0,0,0,0,NY_013
290,"Industrial truck, trailer, and stacker manufacturing",0,0,0,0,0,0,NY_013
291,Power-driven handtool manufacturing,0,0,0,0,0,0,NY_013
292,Welding and soldering equipment manufacturing,0,0,0,0,0,0,NY_013
293,Packaging machinery manufacturing,0,0,0,0,0,0,NY_013
294,Industrial process furnace and oven manufacturing,0,0,0,0,0,0,NY_013
295,Fluid power cylinder and actuator manufacturing,0,0,0,0,0,0,NY_013
296,Fluid power pump and motor manufacturing,0,0,0,0,0,0,NY_013
297,"Scales, balances, and miscellaneous general purpose machinery manufacturing",0,0,0,0,0,0,NY_013
298,Electronic computer manufacturing,0,0,0,0,0,0,NY_013
299,Computer storage device manufacturing,0,0,0,0,0,0,NY_013
300,Computer terminals and other computer peripheral equipment manufacturing,0,0,0,0,0,0,NY_013
301,Telephone apparatus manufacturing,0,0,0,0,0,0,NY_013
302,Broadcast and wireless communications equipment manufacturing,0,0,0,0,0,0,NY_013
303,Other communications equipment manufacturing,0,0,0,0,0,0,NY_013
304,Audio and video equipment manufacturing,0,0,0,0,0,0,NY_013
305,Printed circuit assembly (electronic assembly) manufacturing,12.827902,3523189,999092.875,-894965.6875,290342.34375,78265.344,NY_013
306,Bare printed circuit board manufacturing,1.0213506,102769.7578125,74442.4765625,-136127.546875,11295.2197265625,4458.917,NY_013
